MatchID,Season,MatchWeek,Date,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HomeTeamPoints,AwayTeamPoints
2016-2017_Crystal Palace_West Ham,2016-2017,8,10/15/2016,Crystal Palace,West Ham,0,1,A,0,3
2016-2017_Man City_Everton,2016-2017,8,10/15/2016,Man City,Everton,1,1,D,1,1
2016-2017_Stoke_Sunderland,2016-2017,8,10/15/2016,Stoke,Sunderland,2,0,H,3,0
2016-2017_West Brom_Tottenham,2016-2017,8,10/15/2016,West Brom,Tottenham,1,1,D,1,1
2016-2017_Middlesbrough_Watford,2016-2017,8,10/16/2016,Middlesbrough,Watford,0,1,A,0,3
2016-2017_Southampton_Burnley,2016-2017,8,10/16/2016,Southampton,Burnley,3,1,H,3,0
2016-2017_Liverpool_Man United,2016-2017,8,10/17/2016,Liverpool,Man United,0,0,D,1,1
2016-2017_Arsenal_Middlesbrough,2016-2017,9,10/22/2016,Arsenal,Middlesbrough,0,0,D,1,1
2016-2017_Bournemouth_Tottenham,2016-2017,9,10/22/2016,Bournemouth,Tottenham,0,0,D,1,1
2016-2017_Burnley_Everton,2016-2017,9,10/22/2016,Burnley,Everton,2,1,H,3,0
2016-2017_Hull_Stoke,2016-2017,9,10/22/2016,Hull,Stoke,0,2,A,0,3
2016-2017_Leicester_Crystal Palace,2016-2017,9,10/22/2016,Leicester,Crystal Palace,3,1,H,3,0
2016-2017_Liverpool_West Brom,2016-2017,9,10/22/2016,Liverpool,West Brom,2,1,H,3,0
2016-2017_Swansea_Watford,2016-2017,9,10/22/2016,Swansea,Watford,0,0,D,1,1
2016-2017_West Ham_Sunderland,2016-2017,9,10/22/2016,West Ham,Sunderland,1,0,H,3,0
2016-2017_Chelsea_Man United,2016-2017,9,10/23/2016,Chelsea,Man United,4,0,H,3,0
2016-2017_Man City_Southampton,2016-2017,9,10/23/2016,Man City,Southampton,1,1,D,1,1
2016-2017_Crystal Palace_Liverpool,2016-2017,10,10/29/2016,Crystal Palace,Liverpool,2,4,A,0,3
2016-2017_Man United_Burnley,2016-2017,10,10/29/2016,Man United,Burnley,0,0,D,1,1
2016-2017_Middlesbrough_Bournemouth,2016-2017,10,10/29/2016,Middlesbrough,Bournemouth,2,0,H,3,0
2016-2017_Sunderland_Arsenal,2016-2017,10,10/29/2016,Sunderland,Arsenal,1,4,A,0,3
2016-2017_Tottenham_Leicester,2016-2017,10,10/29/2016,Tottenham,Leicester,1,1,D,1,1
2016-2017_Watford_Hull,2016-2017,10,10/29/2016,Watford,Hull,1,0,H,3,0
2016-2017_West Brom_Man City,2016-2017,10,10/29/2016,West Brom,Man City,0,4,A,0,3
2016-2017_Everton_West Ham,2016-2017,10,10/30/2016,Everton,West Ham,2,0,H,3,0
2016-2017_Southampton_Chelsea,2016-2017,10,10/30/2016,Southampton,Chelsea,0,2,A,0,3
2016-2017_Stoke_Swansea,2016-2017,10,10/31/2016,Stoke,Swansea,3,1,H,3,0
2016-2017_Bournemouth_Sunderland,2016-2017,11,11/5/2016,Bournemouth,Sunderland,1,2,A,0,3
2016-2017_Burnley_Crystal Palace,2016-2017,11,11/5/2016,Burnley,Crystal Palace,3,2,H,3,0
2016-2017_Chelsea_Everton,2016-2017,11,11/5/2016,Chelsea,Everton,5,0,H,3,0
2016-2017_Man City_Middlesbrough,2016-2017,11,11/5/2016,Man City,Middlesbrough,1,1,D,1,1
2016-2017_West Ham_Stoke,2016-2017,11,11/5/2016,West Ham,Stoke,1,1,D,1,1
2016-2017_Arsenal_Tottenham,2016-2017,11,11/6/2016,Arsenal,Tottenham,1,1,D,1,1
2016-2017_Hull_Southampton,2016-2017,11,11/6/2016,Hull,Southampton,2,1,H,3,0
2016-2017_Leicester_West Brom,2016-2017,11,11/6/2016,Leicester,West Brom,1,2,A,0,3
2016-2017_Liverpool_Watford,2016-2017,11,11/6/2016,Liverpool,Watford,6,1,H,3,0
2016-2017_Swansea_Man United,2016-2017,11,11/6/2016,Swansea,Man United,1,3,A,0,3
2016-2017_Crystal Palace_Man City,2016-2017,12,11/19/2016,Crystal Palace,Man City,1,2,A,0,3
2016-2017_Everton_Swansea,2016-2017,12,11/19/2016,Everton,Swansea,1,1,D,1,1
2016-2017_Man United_Arsenal,2016-2017,12,11/19/2016,Man United,Arsenal,1,1,D,1,1
2016-2017_Southampton_Liverpool,2016-2017,12,11/19/2016,Southampton,Liverpool,0,0,D,1,1
2016-2017_Stoke_Bournemouth,2016-2017,12,11/19/2016,Stoke,Bournemouth,0,1,A,0,3
2016-2017_Sunderland_Hull,2016-2017,12,11/19/2016,Sunderland,Hull,3,0,H,3,0
2016-2017_Tottenham_West Ham,2016-2017,12,11/19/2016,Tottenham,West Ham,3,2,H,3,0
2016-2017_Watford_Leicester,2016-2017,12,11/19/2016,Watford,Leicester,2,1,H,3,0
2016-2017_Middlesbrough_Chelsea,2016-2017,12,11/20/2016,Middlesbrough,Chelsea,0,1,A,0,3
2016-2017_West Brom_Burnley,2016-2017,12,11/21/2016,West Brom,Burnley,4,0,H,3,0
2016-2017_Burnley_Man City,2016-2017,13,11/26/2016,Burnley,Man City,1,2,A,0,3
2016-2017_Chelsea_Tottenham,2016-2017,13,11/26/2016,Chelsea,Tottenham,2,1,H,3,0
2016-2017_Hull_West Brom,2016-2017,13,11/26/2016,Hull,West Brom,1,1,D,1,1
2016-2017_Leicester_Middlesbrough,2016-2017,13,11/26/2016,Leicester,Middlesbrough,2,2,D,1,1
2016-2017_Liverpool_Sunderland,2016-2017,13,11/26/2016,Liverpool,Sunderland,2,0,H,3,0
2016-2017_Swansea_Crystal Palace,2016-2017,13,11/26/2016,Swansea,Crystal Palace,5,4,H,3,0
2016-2017_Arsenal_Bournemouth,2016-2017,13,11/27/2016,Arsenal,Bournemouth,3,1,H,3,0
2016-2017_Man United_West Ham,2016-2017,13,11/27/2016,Man United,West Ham,1,1,D,1,1
2016-2017_Southampton_Everton,2016-2017,13,11/27/2016,Southampton,Everton,1,0,H,3,0
2016-2017_Watford_Stoke,2016-2017,13,11/27/2016,Watford,Stoke,0,1,A,0,3
2016-2017_Crystal Palace_Southampton,2016-2017,14,12/3/2016,Crystal Palace,Southampton,3,0,H,3,0
2016-2017_Man City_Chelsea,2016-2017,14,12/3/2016,Man City,Chelsea,1,3,A,0,3
2016-2017_Stoke_Burnley,2016-2017,14,12/3/2016,Stoke,Burnley,2,0,H,3,0
2016-2017_Sunderland_Leicester,2016-2017,14,12/3/2016,Sunderland,Leicester,2,1,H,3,0
2016-2017_Tottenham_Swansea,2016-2017,14,12/3/2016,Tottenham,Swansea,5,0,H,3,0
2016-2017_West Brom_Watford,2016-2017,14,12/3/2016,West Brom,Watford,3,1,H,3,0
2016-2017_West Ham_Arsenal,2016-2017,14,12/3/2016,West Ham,Arsenal,1,5,A,0,3
2016-2017_Bournemouth_Liverpool,2016-2017,14,12/4/2016,Bournemouth,Liverpool,4,3,H,3,0
2016-2017_Everton_Man United,2016-2017,14,12/4/2016,Everton,Man United,1,1,D,1,1
2016-2017_Middlesbrough_Hull,2016-2017,14,12/5/2016,Middlesbrough,Hull,1,0,H,3,0
2016-2017_Arsenal_Stoke,2016-2017,15,12/10/2016,Arsenal,Stoke,3,1,H,3,0
2016-2017_Burnley_Bournemouth,2016-2017,15,12/10/2016,Burnley,Bournemouth,3,2,H,3,0
2016-2017_Hull_Crystal Palace,2016-2017,15,12/10/2016,Hull,Crystal Palace,3,3,D,1,1
2016-2017_Leicester_Man City,2016-2017,15,12/10/2016,Leicester,Man City,4,2,H,3,0
2016-2017_Swansea_Sunderland,2016-2017,15,12/10/2016,Swansea,Sunderland,3,0,H,3,0
2016-2017_Watford_Everton,2016-2017,15,12/10/2016,Watford,Everton,3,2,H,3,0
2016-2017_Chelsea_West Brom,2016-2017,15,12/11/2016,Chelsea,West Brom,1,0,H,3,0
2016-2017_Liverpool_West Ham,2016-2017,15,12/11/2016,Liverpool,West Ham,2,2,D,1,1
2016-2017_Man United_Tottenham,2016-2017,15,12/11/2016,Man United,Tottenham,1,0,H,3,0
2016-2017_Southampton_Middlesbrough,2016-2017,15,12/11/2016,Southampton,Middlesbrough,1,0,H,3,0
2016-2017_Bournemouth_Leicester,2016-2017,16,12/13/2016,Bournemouth,Leicester,1,0,H,3,0
2016-2017_Everton_Arsenal,2016-2017,16,12/13/2016,Everton,Arsenal,2,1,H,3,0
2016-2017_Crystal Palace_Man United,2016-2017,16,12/14/2016,Crystal Palace,Man United,1,2,A,0,3
2016-2017_Man City_Watford,2016-2017,16,12/14/2016,Man City,Watford,2,0,H,3,0
2016-2017_Middlesbrough_Liverpool,2016-2017,16,12/14/2016,Middlesbrough,Liverpool,0,3,A,0,3
2016-2017_Stoke_Southampton,2016-2017,16,12/14/2016,Stoke,Southampton,0,0,D,1,1
2016-2017_Sunderland_Chelsea,2016-2017,16,12/14/2016,Sunderland,Chelsea,0,1,A,0,3
2016-2017_Tottenham_Hull,2016-2017,16,12/14/2016,Tottenham,Hull,3,0,H,3,0
2016-2017_West Brom_Swansea,2016-2017,16,12/14/2016,West Brom,Swansea,3,1,H,3,0
2016-2017_West Ham_Burnley,2016-2017,16,12/14/2016,West Ham,Burnley,1,0,H,3,0
2016-2017_Crystal Palace_Chelsea,2016-2017,17,12/17/2016,Crystal Palace,Chelsea,0,1,A,0,3
2016-2017_Middlesbrough_Swansea,2016-2017,17,12/17/2016,Middlesbrough,Swansea,3,0,H,3,0
2016-2017_Stoke_Leicester,2016-2017,17,12/17/2016,Stoke,Leicester,2,2,D,1,1
2016-2017_Sunderland_Watford,2016-2017,17,12/17/2016,Sunderland,Watford,1,0,H,3,0
2016-2017_West Brom_Man United,2016-2017,17,12/17/2016,West Brom,Man United,0,2,A,0,3
2016-2017_West Ham_Hull,2016-2017,17,12/17/2016,West Ham,Hull,1,0,H,3,0
2016-2017_Bournemouth_Southampton,2016-2017,17,12/18/2016,Bournemouth,Southampton,1,3,A,0,3
2016-2017_Man City_Arsenal,2016-2017,17,12/18/2016,Man City,Arsenal,2,1,H,3,0
2016-2017_Tottenham_Burnley,2016-2017,17,12/18/2016,Tottenham,Burnley,2,1,H,3,0
2016-2017_Everton_Liverpool,2016-2017,17,12/19/2016,Everton,Liverpool,0,1,A,0,3
2016-2017_Arsenal_West Brom,2016-2017,18,12/26/2016,Arsenal,West Brom,1,0,H,3,0
2016-2017_Burnley_Middlesbrough,2016-2017,18,12/26/2016,Burnley,Middlesbrough,1,0,H,3,0
2016-2017_Chelsea_Bournemouth,2016-2017,18,12/26/2016,Chelsea,Bournemouth,3,0,H,3,0
2016-2017_Hull_Man City,2016-2017,18,12/26/2016,Hull,Man City,0,3,A,0,3
2016-2017_Leicester_Everton,2016-2017,18,12/26/2016,Leicester,Everton,0,2,A,0,3
2016-2017_Man United_Sunderland,2016-2017,18,12/26/2016,Man United,Sunderland,3,1,H,3,0
2016-2017_Swansea_West Ham,2016-2017,18,12/26/2016,Swansea,West Ham,1,4,A,0,3
2016-2017_Watford_Crystal Palace,2016-2017,18,12/26/2016,Watford,Crystal Palace,1,1,D,1,1
2016-2017_Liverpool_Stoke,2016-2017,18,12/27/2016,Liverpool,Stoke,4,1,H,3,0
2016-2017_Southampton_Tottenham,2016-2017,18,12/28/2016,Southampton,Tottenham,1,4,A,0,3
2016-2017_Hull_Everton,2016-2017,19,12/30/2016,Hull,Everton,2,2,D,1,1
2016-2017_Burnley_Sunderland,2016-2017,19,12/31/2016,Burnley,Sunderland,4,1,H,3,0
2016-2017_Chelsea_Stoke,2016-2017,19,12/31/2016,Chelsea,Stoke,4,2,H,3,0
2016-2017_Leicester_West Ham,2016-2017,19,12/31/2016,Leicester,West Ham,1,0,H,3,0
2016-2017_Liverpool_Man City,2016-2017,19,12/31/2016,Liverpool,Man City,1,0,H,3,0
2016-2017_Man United_Middlesbrough,2016-2017,19,12/31/2016,Man United,Middlesbrough,2,1,H,3,0
2016-2017_Southampton_West Brom,2016-2017,19,12/31/2016,Southampton,West Brom,1,2,A,0,3
2016-2017_Swansea_Bournemouth,2016-2017,19,12/31/2016,Swansea,Bournemouth,0,3,A,0,3
2016-2017_Arsenal_Crystal Palace,2016-2017,19,1/1/2017,Arsenal,Crystal Palace,2,0,H,3,0
2016-2017_Watford_Tottenham,2016-2017,19,1/1/2017,Watford,Tottenham,1,4,A,0,3
2016-2017_Everton_Southampton,2016-2017,20,1/2/2017,Everton,Southampton,3,0,H,3,0
2016-2017_Man City_Burnley,2016-2017,20,1/2/2017,Man City,Burnley,2,1,H,3,0
2016-2017_Middlesbrough_Leicester,2016-2017,20,1/2/2017,Middlesbrough,Leicester,0,0,D,1,1
2016-2017_Sunderland_Liverpool,2016-2017,20,1/2/2017,Sunderland,Liverpool,2,2,D,1,1
2016-2017_West Brom_Hull,2016-2017,20,1/2/2017,West Brom,Hull,3,1,H,3,0
2016-2017_West Ham_Man United,2016-2017,20,1/2/2017,West Ham,Man United,0,2,A,0,3
2016-2017_Bournemouth_Arsenal,2016-2017,20,1/3/2017,Bournemouth,Arsenal,3,3,D,1,1
2016-2017_Crystal Palace_Swansea,2016-2017,20,1/3/2017,Crystal Palace,Swansea,1,2,A,0,3
2016-2017_Stoke_Watford,2016-2017,20,1/3/2017,Stoke,Watford,2,0,H,3,0
2016-2017_Tottenham_Chelsea,2016-2017,20,1/4/2017,Tottenham,Chelsea,2,0,H,3,0
2016-2017_Burnley_Southampton,2016-2017,21,1/14/2017,Burnley,Southampton,1,0,H,3,0
2016-2017_Hull_Bournemouth,2016-2017,21,1/14/2017,Hull,Bournemouth,3,1,H,3,0
2016-2017_Leicester_Chelsea,2016-2017,21,1/14/2017,Leicester,Chelsea,0,3,A,0,3
2016-2017_Sunderland_Stoke,2016-2017,21,1/14/2017,Sunderland,Stoke,1,3,A,0,3
2016-2017_Swansea_Arsenal,2016-2017,21,1/14/2017,Swansea,Arsenal,0,4,A,0,3
2016-2017_Tottenham_West Brom,2016-2017,21,1/14/2017,Tottenham,West Brom,4,0,H,3,0
2016-2017_Watford_Middlesbrough,2016-2017,21,1/14/2017,Watford,Middlesbrough,0,0,D,1,1
2016-2017_West Ham_Crystal Palace,2016-2017,21,1/14/2017,West Ham,Crystal Palace,3,0,H,3,0
2016-2017_Everton_Man City,2016-2017,21,1/15/2017,Everton,Man City,4,0,H,3,0
2016-2017_Man United_Liverpool,2016-2017,21,1/15/2017,Man United,Liverpool,1,1,D,1,1
2016-2017_Bournemouth_Watford,2016-2017,22,1/21/2017,Bournemouth,Watford,2,2,D,1,1
2016-2017_Crystal Palace_Everton,2016-2017,22,1/21/2017,Crystal Palace,Everton,0,1,A,0,3
2016-2017_Liverpool_Swansea,2016-2017,22,1/21/2017,Liverpool,Swansea,2,3,A,0,3
2016-2017_Man City_Tottenham,2016-2017,22,1/21/2017,Man City,Tottenham,2,2,D,1,1
2016-2017_Middlesbrough_West Ham,2016-2017,22,1/21/2017,Middlesbrough,West Ham,1,3,A,0,3
2016-2017_Stoke_Man United,2016-2017,22,1/21/2017,Stoke,Man United,1,1,D,1,1
2016-2017_West Brom_Sunderland,2016-2017,22,1/21/2017,West Brom,Sunderland,2,0,H,3,0
2016-2017_Arsenal_Burnley,2016-2017,22,1/22/2017,Arsenal,Burnley,2,1,H,3,0
2016-2017_Chelsea_Hull,2016-2017,22,1/22/2017,Chelsea,Hull,2,0,H,3,0
2016-2017_Southampton_Leicester,2016-2017,22,1/22/2017,Southampton,Leicester,3,0,H,3,0
2016-2017_Arsenal_Watford,2016-2017,23,1/31/2017,Arsenal,Watford,1,2,A,0,3
2016-2017_Bournemouth_Crystal Palace,2016-2017,23,1/31/2017,Bournemouth,Crystal Palace,0,2,A,0,3
2016-2017_Burnley_Leicester,2016-2017,23,1/31/2017,Burnley,Leicester,1,0,H,3,0
2016-2017_Liverpool_Chelsea,2016-2017,23,1/31/2017,Liverpool,Chelsea,1,1,D,1,1
2016-2017_Middlesbrough_West Brom,2016-2017,23,1/31/2017,Middlesbrough,West Brom,1,1,D,1,1
2016-2017_Sunderland_Tottenham,2016-2017,23,1/31/2017,Sunderland,Tottenham,0,0,D,1,1
2016-2017_Swansea_Southampton,2016-2017,23,1/31/2017,Swansea,Southampton,2,1,H,3,0
2016-2017_Man United_Hull,2016-2017,23,2/1/2017,Man United,Hull,0,0,D,1,1
2016-2017_Stoke_Everton,2016-2017,23,2/1/2017,Stoke,Everton,1,1,D,1,1
2016-2017_West Ham_Man City,2016-2017,23,2/1/2017,West Ham,Man City,0,4,A,0,3
2016-2017_Chelsea_Arsenal,2016-2017,24,2/4/2017,Chelsea,Arsenal,3,1,H,3,0
2016-2017_Crystal Palace_Sunderland,2016-2017,24,2/4/2017,Crystal Palace,Sunderland,0,4,A,0,3
2016-2017_Everton_Bournemouth,2016-2017,24,2/4/2017,Everton,Bournemouth,6,3,H,3,0
2016-2017_Hull_Liverpool,2016-2017,24,2/4/2017,Hull,Liverpool,2,0,H,3,0
2016-2017_Southampton_West Ham,2016-2017,24,2/4/2017,Southampton,West Ham,1,3,A,0,3
2016-2017_Tottenham_Middlesbrough,2016-2017,24,2/4/2017,Tottenham,Middlesbrough,1,0,H,3,0
2016-2017_Watford_Burnley,2016-2017,24,2/4/2017,Watford,Burnley,2,1,H,3,0
2016-2017_West Brom_Stoke,2016-2017,24,2/4/2017,West Brom,Stoke,1,0,H,3,0
2016-2017_Leicester_Man United,2016-2017,24,2/5/2017,Leicester,Man United,0,3,A,0,3
2016-2017_Man City_Swansea,2016-2017,24,2/5/2017,Man City,Swansea,2,1,H,3,0
2016-2017_Arsenal_Hull,2016-2017,25,2/11/2017,Arsenal,Hull,2,0,H,3,0
2016-2017_Liverpool_Tottenham,2016-2017,25,2/11/2017,Liverpool,Tottenham,2,0,H,3,0
2016-2017_Man United_Watford,2016-2017,25,2/11/2017,Man United,Watford,2,0,H,3,0
2016-2017_Middlesbrough_Everton,2016-2017,25,2/11/2017,Middlesbrough,Everton,0,0,D,1,1
2016-2017_Stoke_Crystal Palace,2016-2017,25,2/11/2017,Stoke,Crystal Palace,1,0,H,3,0
2016-2017_Sunderland_Southampton,2016-2017,25,2/11/2017,Sunderland,Southampton,0,4,A,0,3
2016-2017_West Ham_West Brom,2016-2017,25,2/11/2017,West Ham,West Brom,2,2,D,1,1
2016-2017_Burnley_Chelsea,2016-2017,25,2/12/2017,Burnley,Chelsea,1,1,D,1,1
2016-2017_Swansea_Leicester,2016-2017,25,2/12/2017,Swansea,Leicester,2,0,H,3,0
2016-2017_Bournemouth_Man City,2016-2017,25,2/13/2017,Bournemouth,Man City,0,2,A,0,3
2016-2017_Chelsea_Swansea,2016-2017,26,2/25/2017,Chelsea,Swansea,3,1,H,3,0
2016-2017_Crystal Palace_Middlesbrough,2016-2017,26,2/25/2017,Crystal Palace,Middlesbrough,1,0,H,3,0
2016-2017_Everton_Sunderland,2016-2017,26,2/25/2017,Everton,Sunderland,2,0,H,3,0
2016-2017_Hull_Burnley,2016-2017,26,2/25/2017,Hull,Burnley,1,1,D,1,1
2016-2017_Watford_West Ham,2016-2017,26,2/25/2017,Watford,West Ham,1,1,D,1,1
2016-2017_West Brom_Bournemouth,2016-2017,26,2/25/2017,West Brom,Bournemouth,2,1,H,3,0
2016-2017_Tottenham_Stoke,2016-2017,26,2/26/2017,Tottenham,Stoke,4,0,H,3,0
2016-2017_Leicester_Liverpool,2016-2017,26,2/27/2017,Leicester,Liverpool,3,1,H,3,0
2016-2017_Leicester_Hull,2016-2017,27,3/4/2017,Leicester,Hull,3,1,H,3,0
2016-2017_Liverpool_Arsenal,2016-2017,27,3/4/2017,Liverpool,Arsenal,3,1,H,3,0
2016-2017_Man United_Bournemouth,2016-2017,27,3/4/2017,Man United,Bournemouth,1,1,D,1,1
2016-2017_Stoke_Middlesbrough,2016-2017,27,3/4/2017,Stoke,Middlesbrough,2,0,H,3,0
2016-2017_Swansea_Burnley,2016-2017,27,3/4/2017,Swansea,Burnley,3,2,H,3,0
2016-2017_Watford_Southampton,2016-2017,27,3/4/2017,Watford,Southampton,3,4,A,0,3
2016-2017_West Brom_Crystal Palace,2016-2017,27,3/4/2017,West Brom,Crystal Palace,0,2,A,0,3
2016-2017_Sunderland_Man City,2016-2017,27,3/5/2017,Sunderland,Man City,0,2,A,0,3
2016-2017_Tottenham_Everton,2016-2017,27,3/5/2017,Tottenham,Everton,3,2,H,3,0
2016-2017_West Ham_Chelsea,2016-2017,27,3/6/2017,West Ham,Chelsea,1,2,A,0,3
2016-2017_Man City_Stoke,2016-2017,27,3/8/2017,Man City,Stoke,0,0,D,1,1
2016-2017_Bournemouth_West Ham,2016-2017,28,3/11/2017,Bournemouth,West Ham,3,2,H,3,0
2016-2017_Everton_West Brom,2016-2017,28,3/11/2017,Everton,West Brom,3,0,H,3,0
2016-2017_Hull_Swansea,2016-2017,28,3/11/2017,Hull,Swansea,2,1,H,3,0
2016-2017_Liverpool_Burnley,2016-2017,28,3/12/2017,Liverpool,Burnley,2,1,H,3,0
2016-2017_Bournemouth_Swansea,2016-2017,29,3/18/2017,Bournemouth,Swansea,2,0,H,3,0
2016-2017_Crystal Palace_Watford,2016-2017,29,3/18/2017,Crystal Palace,Watford,1,0,H,3,0
2016-2017_Everton_Hull,2016-2017,29,3/18/2017,Everton,Hull,4,0,H,3,0
2016-2017_Stoke_Chelsea,2016-2017,29,3/18/2017,Stoke,Chelsea,1,2,A,0,3
2016-2017_Sunderland_Burnley,2016-2017,29,3/18/2017,Sunderland,Burnley,0,0,D,1,1
2016-2017_West Brom_Arsenal,2016-2017,29,3/18/2017,West Brom,Arsenal,3,1,H,3,0
2016-2017_West Ham_Leicester,2016-2017,29,3/18/2017,West Ham,Leicester,2,3,A,0,3
2016-2017_Man City_Liverpool,2016-2017,29,3/19/2017,Man City,Liverpool,1,1,D,1,1
2016-2017_Middlesbrough_Man United,2016-2017,29,3/19/2017,Middlesbrough,Man United,1,3,A,0,3
2016-2017_Tottenham_Southampton,2016-2017,29,3/19/2017,Tottenham,Southampton,2,1,H,3,0
2016-2017_Burnley_Tottenham,2016-2017,30,4/1/2017,Burnley,Tottenham,0,2,A,0,3
2016-2017_Chelsea_Crystal Palace,2016-2017,30,4/1/2017,Chelsea,Crystal Palace,1,2,A,0,3
2016-2017_Hull_West Ham,2016-2017,30,4/1/2017,Hull,West Ham,2,1,H,3,0
2016-2017_Leicester_Stoke,2016-2017,30,4/1/2017,Leicester,Stoke,2,0,H,3,0
2016-2017_Liverpool_Everton,2016-2017,30,4/1/2017,Liverpool,Everton,3,1,H,3,0
2016-2017_Man United_West Brom,2016-2017,30,4/1/2017,Man United,West Brom,0,0,D,1,1
2016-2017_Southampton_Bournemouth,2016-2017,30,4/1/2017,Southampton,Bournemouth,0,0,D,1,1
2016-2017_Watford_Sunderland,2016-2017,30,4/1/2017,Watford,Sunderland,1,0,H,3,0
2016-2017_Arsenal_Man City,2016-2017,30,4/2/2017,Arsenal,Man City,2,2,D,1,1
2016-2017_Swansea_Middlesbrough,2016-2017,30,4/2/2017,Swansea,Middlesbrough,0,0,D,1,1
2016-2017_Burnley_Stoke,2016-2017,31,4/4/2017,Burnley,Stoke,1,0,H,3,0
2016-2017_Leicester_Sunderland,2016-2017,31,4/4/2017,Leicester,Sunderland,2,0,H,3,0
2016-2017_Man United_Everton,2016-2017,31,4/4/2017,Man United,Everton,1,1,D,1,1
2016-2017_Watford_West Brom,2016-2017,31,4/4/2017,Watford,West Brom,2,0,H,3,0
2016-2017_Arsenal_West Ham,2016-2017,31,4/5/2017,Arsenal,West Ham,3,0,H,3,0
2016-2017_Chelsea_Man City,2016-2017,31,4/5/2017,Chelsea,Man City,2,1,H,3,0
2016-2017_Hull_Middlesbrough,2016-2017,31,4/5/2017,Hull,Middlesbrough,4,2,H,3,0
2016-2017_Liverpool_Bournemouth,2016-2017,31,4/5/2017,Liverpool,Bournemouth,2,2,D,1,1
2016-2017_Southampton_Crystal Palace,2016-2017,31,4/5/2017,Southampton,Crystal Palace,3,1,H,3,0
2016-2017_Swansea_Tottenham,2016-2017,31,4/5/2017,Swansea,Tottenham,1,3,A,0,3
2016-2017_Bournemouth_Chelsea,2016-2017,32,4/8/2017,Bournemouth,Chelsea,1,3,A,0,3
2016-2017_Man City_Hull,2016-2017,32,4/8/2017,Man City,Hull,3,1,H,3,0
2016-2017_Middlesbrough_Burnley,2016-2017,32,4/8/2017,Middlesbrough,Burnley,0,0,D,1,1
2016-2017_Stoke_Liverpool,2016-2017,32,4/8/2017,Stoke,Liverpool,1,2,A,0,3
2016-2017_Tottenham_Watford,2016-2017,32,4/8/2017,Tottenham,Watford,4,0,H,3,0
2016-2017_West Brom_Southampton,2016-2017,32,4/8/2017,West Brom,Southampton,0,1,A,0,3
2016-2017_West Ham_Swansea,2016-2017,32,4/8/2017,West Ham,Swansea,1,0,H,3,0
2016-2017_Everton_Leicester,2016-2017,32,4/9/2017,Everton,Leicester,4,2,H,3,0
2016-2017_Sunderland_Man United,2016-2017,32,4/9/2017,Sunderland,Man United,0,3,A,0,3
2016-2017_Crystal Palace_Arsenal,2016-2017,32,4/10/2017,Crystal Palace,Arsenal,3,0,H,3,0
2016-2017_Crystal Palace_Leicester,2016-2017,33,4/15/2017,Crystal Palace,Leicester,2,2,D,1,1
2016-2017_Everton_Burnley,2016-2017,33,4/15/2017,Everton,Burnley,3,1,H,3,0
2016-2017_Southampton_Man City,2016-2017,33,4/15/2017,Southampton,Man City,0,3,A,0,3
2016-2017_Stoke_Hull,2016-2017,33,4/15/2017,Stoke,Hull,3,1,H,3,0
2016-2017_Sunderland_West Ham,2016-2017,33,4/15/2017,Sunderland,West Ham,2,2,D,1,1
2016-2017_Tottenham_Bournemouth,2016-2017,33,4/15/2017,Tottenham,Bournemouth,4,0,H,3,0
2016-2017_Watford_Swansea,2016-2017,33,4/15/2017,Watford,Swansea,1,0,H,3,0
2016-2017_Man United_Chelsea,2016-2017,33,4/16/2017,Man United,Chelsea,2,0,H,3,0
2016-2017_West Brom_Liverpool,2016-2017,33,4/16/2017,West Brom,Liverpool,0,1,A,0,3
2016-2017_Middlesbrough_Arsenal,2016-2017,33,4/17/2017,Middlesbrough,Arsenal,1,2,A,0,3
2016-2017_Bournemouth_Middlesbrough,2016-2017,34,4/22/2017,Bournemouth,Middlesbrough,4,0,H,3,0
2016-2017_Hull_Watford,2016-2017,34,4/22/2017,Hull,Watford,2,0,H,3,0
2016-2017_Swansea_Stoke,2016-2017,34,4/22/2017,Swansea,Stoke,2,0,H,3,0
2016-2017_West Ham_Everton,2016-2017,34,4/22/2017,West Ham,Everton,0,0,D,1,1
2016-2017_Burnley_Man United,2016-2017,34,4/23/2017,Burnley,Man United,0,2,A,0,3
2016-2017_Liverpool_Crystal Palace,2016-2017,34,4/23/2017,Liverpool,Crystal Palace,1,2,A,0,3
2016-2017_Chelsea_Southampton,2016-2017,34,4/25/2017,Chelsea,Southampton,4,2,H,3,0
2016-2017_Arsenal_Leicester,2016-2017,34,4/26/2017,Arsenal,Leicester,1,0,H,3,0
2016-2017_Crystal Palace_Tottenham,2016-2017,34,4/26/2017,Crystal Palace,Tottenham,0,1,A,0,3
2016-2017_Middlesbrough_Sunderland,2016-2017,34,4/26/2017,Middlesbrough,Sunderland,1,0,H,3,0
2016-2017_Man City_Man United,2016-2017,34,4/27/2017,Man City,Man United,0,0,D,1,1
2016-2017_Crystal Palace_Burnley,2016-2017,35,4/29/2017,Crystal Palace,Burnley,0,2,A,0,3
2016-2017_Southampton_Hull,2016-2017,35,4/29/2017,Southampton,Hull,0,0,D,1,1
2016-2017_Stoke_West Ham,2016-2017,35,4/29/2017,Stoke,West Ham,0,0,D,1,1
